sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,11225,62593,73818,06/10/2019,2018
Communic/Electronics,B,11350,28000,39350,06/10/2019,2018
Construction,C,18975,56500,75475,06/10/2019,2018
Defense,D,0,17000,17000,06/10/2019,2018
Energy/Nat Resource,E,16700,56000,72700,06/10/2019,2018
Finance/Insur/RealEst,F,37250,582050,619300,06/10/2019,2018
Health,H,21750,65000,86750,06/10/2019,2018
Lawyers & Lobbyists,K,46511,22450,68961,06/10/2019,2018
Transportation,M,14100,41500,55600,06/10/2019,2018
Misc Business,N,28100,114612,142712,06/10/2019,2018
Labor,P,0,16500,16500,06/10/2019,2018
Ideology/Single-Issue,Q,12900,68077,80977,06/10/2019,2018
Other,W,25850,0,25850,06/10/2019,2018
