sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,111,28100,28211,06/10/2019,2018
Communic/Electronics,B,9020,61500,70520,06/10/2019,2018
Construction,C,2150,4000,6150,06/10/2019,2018
Defense,D,0,10500,10500,06/10/2019,2018
Energy/Nat Resource,E,300,14500,14800,06/10/2019,2018
Finance/Insur/RealEst,F,40891,104750,145641,06/10/2019,2018
Health,H,24072,126000,150072,06/10/2019,2018
Lawyers & Lobbyists,K,42507,18000,60507,06/10/2019,2018
Transportation,M,4750,39500,44250,06/10/2019,2018
Misc Business,N,13481,37000,50481,06/10/2019,2018
Labor,P,0,173500,173500,06/10/2019,2018
Ideology/Single-Issue,Q,37940,43726,81666,06/10/2019,2018
Other,W,34769,1000,35769,06/10/2019,2018
