sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,38205,25500,63705,06/10/2019,2018
Communic/Electronics,B,21926,26000,47926,06/10/2019,2018
Construction,C,40801,48000,88801,06/10/2019,2018
Defense,D,2740,22000,24740,06/10/2019,2018
Energy/Nat Resource,E,37345,41500,78845,06/10/2019,2018
Finance/Insur/RealEst,F,558790,426400,985190,06/10/2019,2018
Health,H,99215,61500,160715,06/10/2019,2018
Lawyers & Lobbyists,K,141036,15000,156036,06/10/2019,2018
Transportation,M,8809,36000,44809,06/10/2019,2018
Misc Business,N,105293,50500,155793,06/10/2019,2018
Labor,P,2020,99550,101570,06/10/2019,2018
Ideology/Single-Issue,Q,422579,199465,622044,06/10/2019,2018
Other,W,356006,0,356006,06/10/2019,2018
