sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,26815,0,26815,06/10/2019,2018
Communic/Electronics,B,359988,15000,374988,06/10/2019,2018
Construction,C,26619,0,26619,06/10/2019,2018
Defense,D,3472,0,3472,06/10/2019,2018
Energy/Nat Resource,E,22169,0,22169,06/10/2019,2018
Finance/Insur/RealEst,F,590452,21000,611452,06/10/2019,2018
Health,H,142890,1000,143890,06/10/2019,2018
Lawyers & Lobbyists,K,259298,11700,270998,06/10/2019,2018
Transportation,M,12834,0,12834,06/10/2019,2018
Misc Business,N,220531,10000,230531,06/10/2019,2018
Labor,P,695,78200,78895,06/10/2019,2018
Ideology/Single-Issue,Q,400172,294402,694574,06/10/2019,2018
Other,W,834736,0,834736,06/10/2019,2018
