sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,42583,4500,47083,03/20/2023,2022
Communic/Electronics,B,56005,2000,58005,03/20/2023,2022
Construction,C,54973,6000,60973,03/20/2023,2022
Defense,D,8094,0,8094,03/20/2023,2022
Energy/Nat Resource,E,47244,5000,52244,03/20/2023,2022
Finance/Insur/RealEst,F,314606,1000,315606,03/20/2023,2022
Health,H,77425,0,77425,03/20/2023,2022
Lawyers & Lobbyists,K,28074,0,28074,03/20/2023,2022
Transportation,M,49080,0,49080,03/20/2023,2022
Misc Business,N,92500,11400,103900,03/20/2023,2022
Ideology/Single-Issue,Q,201284,226400,427684,03/20/2023,2022
Other,W,707661,0,707661,03/20/2023,2022
