sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,93193,105662,198855,03/20/2023,2022
Communic/Electronics,B,26719,3500,30219,03/20/2023,2022
Construction,C,62527,8000,70527,03/20/2023,2022
Defense,D,18480,20500,38980,03/20/2023,2022
Energy/Nat Resource,E,122331,45500,167831,03/20/2023,2022
Finance/Insur/RealEst,F,221167,35500,256667,03/20/2023,2022
Health,H,94693,56000,150693,03/20/2023,2022
Lawyers & Lobbyists,K,84072,2500,86572,03/20/2023,2022
Transportation,M,43851,25000,68851,03/20/2023,2022
Misc Business,N,121110,7000,128110,03/20/2023,2022
Labor,P,0,3000,3000,03/20/2023,2022
Ideology/Single-Issue,Q,413823,164334,578157,03/20/2023,2022
Other,W,598374,0,598374,03/20/2023,2022
