sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,2500,10500,13000,06/10/2019,2018
Communic/Electronics,B,4750,27500,32250,06/10/2019,2018
Construction,C,4550,17500,22050,06/10/2019,2018
Defense,D,4250,85000,89250,06/10/2019,2018
Energy/Nat Resource,E,30950,81500,112450,06/10/2019,2018
Finance/Insur/RealEst,F,54020,78500,132520,06/10/2019,2018
Health,H,25950,68500,94450,06/10/2019,2018
Lawyers & Lobbyists,K,55150,11000,66150,06/10/2019,2018
Transportation,M,5200,53500,58700,06/10/2019,2018
Misc Business,N,63475,56211,119686,06/10/2019,2018
Labor,P,0,15000,15000,06/10/2019,2018
Ideology/Single-Issue,Q,2750,41500,44250,06/10/2019,2018
Other,W,44697,0,44697,06/10/2019,2018
