sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,57950,32200,90150,06/10/2019,2018
Communic/Electronics,B,16300,98500,114800,06/10/2019,2018
Construction,C,30575,47000,77575,06/10/2019,2018
Defense,D,1210,32000,33210,06/10/2019,2018
Energy/Nat Resource,E,48350,48250,96600,06/10/2019,2018
Finance/Insur/RealEst,F,119650,185400,305050,06/10/2019,2018
Health,H,39250,34074,73324,06/10/2019,2018
Lawyers & Lobbyists,K,83450,21750,105200,06/10/2019,2018
Transportation,M,33100,44854,77954,06/10/2019,2018
Misc Business,N,123870,138613,262483,06/10/2019,2018
Labor,P,0,4000,4000,06/10/2019,2018
Ideology/Single-Issue,Q,69791,295521,365312,06/10/2019,2018
Other,W,77700,1500,79200,06/10/2019,2018
