sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,223591,260500,484091,06/10/2019,2018
Communic/Electronics,B,55800,72200,128000,06/10/2019,2018
Construction,C,157499,57000,214499,06/10/2019,2018
Defense,D,21950,75500,97450,06/10/2019,2018
Energy/Nat Resource,E,191567,134700,326267,06/10/2019,2018
Finance/Insur/RealEst,F,404919,198089,603008,06/10/2019,2018
Health,H,100599,102500,203099,06/10/2019,2018
Lawyers & Lobbyists,K,212974,50058,263032,06/10/2019,2018
Transportation,M,86779,101000,187779,06/10/2019,2018
Misc Business,N,226830,136500,363330,06/10/2019,2018
Labor,P,0,5500,5500,06/10/2019,2018
Ideology/Single-Issue,Q,184661,430543,615204,06/10/2019,2018
Other,W,293196,2000,295196,06/10/2019,2018
