sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,9750,10500,20250,06/10/2019,2018
Communic/Electronics,B,7950,4000,11950,06/10/2019,2018
Construction,C,14500,7000,21500,06/10/2019,2018
Defense,D,0,20000,20000,06/10/2019,2018
Energy/Nat Resource,E,10800,28517,39317,06/10/2019,2018
Finance/Insur/RealEst,F,64550,29500,94050,06/10/2019,2018
Health,H,11050,2000,13050,06/10/2019,2018
Lawyers & Lobbyists,K,8000,1000,9000,06/10/2019,2018
Transportation,M,10275,31500,41775,06/10/2019,2018
Misc Business,N,30005,28500,58505,06/10/2019,2018
Labor,P,250,0,250,06/10/2019,2018
Ideology/Single-Issue,Q,26100,29814,55914,06/10/2019,2018
Other,W,73910,0,73910,06/10/2019,2018
