sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,23450,45713,69163,06/10/2019,2018
Communic/Electronics,B,7525,105500,113025,06/10/2019,2018
Construction,C,78025,67500,145525,06/10/2019,2018
Defense,D,2700,50000,52700,06/10/2019,2018
Energy/Nat Resource,E,111500,198250,309750,06/10/2019,2018
Finance/Insur/RealEst,F,465475,951390,1416865,06/10/2019,2018
Health,H,54250,384200,438450,06/10/2019,2018
Lawyers & Lobbyists,K,177391,51300,228691,06/10/2019,2018
Transportation,M,28850,116495,145345,06/10/2019,2018
Misc Business,N,151000,247700,398700,06/10/2019,2018
Labor,P,5000,142000,147000,06/10/2019,2018
Ideology/Single-Issue,Q,151525,111088,262613,06/10/2019,2018
Other,W,88875,31000,119875,06/10/2019,2018
