sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,158784,78600,237384,03/20/2023,2022
Communic/Electronics,B,19042,33000,52042,03/20/2023,2022
Construction,C,66818,12500,79318,03/20/2023,2022
Defense,D,7800,26500,34300,03/20/2023,2022
Energy/Nat Resource,E,510329,163000,673329,03/20/2023,2022
Finance/Insur/RealEst,F,225444,51500,276944,03/20/2023,2022
Health,H,122792,38500,161292,03/20/2023,2022
Lawyers & Lobbyists,K,68238,7000,75238,03/20/2023,2022
Transportation,M,16393,23000,39393,03/20/2023,2022
Misc Business,N,53628,30000,83628,03/20/2023,2022
Labor,P,0,13500,13500,03/20/2023,2022
Ideology/Single-Issue,Q,110146,129744,239890,03/20/2023,2022
Other,W,390907,0,390907,03/20/2023,2022
