sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,142847,352150,494997,06/10/2019,2018
Communic/Electronics,B,11215,35640,46855,06/10/2019,2018
Construction,C,15150,28700,43850,06/10/2019,2018
Defense,D,0,5000,5000,06/10/2019,2018
Energy/Nat Resource,E,7305,161750,169055,06/10/2019,2018
Finance/Insur/RealEst,F,108319,73500,181819,06/10/2019,2018
Health,H,63662,37000,100662,06/10/2019,2018
Lawyers & Lobbyists,K,62718,10250,72968,06/10/2019,2018
Transportation,M,7201,42000,49201,06/10/2019,2018
Misc Business,N,71285,141500,212785,06/10/2019,2018
Labor,P,0,61000,61000,06/10/2019,2018
Ideology/Single-Issue,Q,32553,122900,155453,06/10/2019,2018
Other,W,68466,2000,70466,06/10/2019,2018
