sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,13393,17500,30893,03/20/2023,2022
Communic/Electronics,B,19905,4000,23905,03/20/2023,2022
Construction,C,45333,12500,57833,03/20/2023,2022
Defense,D,0,500,500,03/20/2023,2022
Energy/Nat Resource,E,3032,13000,16032,03/20/2023,2022
Finance/Insur/RealEst,F,92313,23500,115813,03/20/2023,2022
Health,H,32635,9500,42135,03/20/2023,2022
Lawyers & Lobbyists,K,22595,2500,25095,03/20/2023,2022
Transportation,M,22220,11000,33220,03/20/2023,2022
Misc Business,N,34365,7500,41865,03/20/2023,2022
Labor,P,50,9500,9550,03/20/2023,2022
Ideology/Single-Issue,Q,9800,79900,89700,03/20/2023,2022
Other,W,117190,0,117190,03/20/2023,2022
