sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,5500,51000,56500,03/20/2023,2022
Communic/Electronics,B,3450,77500,80950,03/20/2023,2022
Construction,C,11400,33000,44400,03/20/2023,2022
Defense,D,0,5500,5500,03/20/2023,2022
Energy/Nat Resource,E,1750,73000,74750,03/20/2023,2022
Finance/Insur/RealEst,F,71250,150500,221750,03/20/2023,2022
Health,H,30900,159500,190400,03/20/2023,2022
Lawyers & Lobbyists,K,38350,21500,59850,03/20/2023,2022
Transportation,M,12000,41500,53500,03/20/2023,2022
Misc Business,N,41250,111665,152915,03/20/2023,2022
Labor,P,0,130000,130000,03/20/2023,2022
Ideology/Single-Issue,Q,30200,53912,84112,03/20/2023,2022
Other,W,40533,3000,43533,03/20/2023,2022
