sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,774998,246697,1021695,03/20/2023,2022
Communic/Electronics,B,521715,282400,804115,03/20/2023,2022
Construction,C,892499,171000,1063499,03/20/2023,2022
Defense,D,70526,105000,175526,03/20/2023,2022
Energy/Nat Resource,E,575035,461400,1036435,03/20/2023,2022
Finance/Insur/RealEst,F,3209780,864850,4074630,03/20/2023,2022
Health,H,968049,465550,1433599,03/20/2023,2022
Lawyers & Lobbyists,K,762261,93793,856054,03/20/2023,2022
Transportation,M,530215,229995,760210,03/20/2023,2022
Misc Business,N,1364720,367500,1732220,03/20/2023,2022
Labor,P,3040,97500,100540,03/20/2023,2022
Ideology/Single-Issue,Q,4004210,830378,4834588,03/20/2023,2022
Other,W,8712483,10000,8722483,03/20/2023,2022
