sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,9899,64815,74714,03/20/2023,2022
Communic/Electronics,B,39363,54500,93863,03/20/2023,2022
Construction,C,26468,43000,69468,03/20/2023,2022
Defense,D,1000,13500,14500,03/20/2023,2022
Energy/Nat Resource,E,26813,191500,218313,03/20/2023,2022
Finance/Insur/RealEst,F,384217,414500,798717,03/20/2023,2022
Health,H,102626,69900,172526,03/20/2023,2022
Lawyers & Lobbyists,K,110467,27750,138217,03/20/2023,2022
Transportation,M,12060,47500,59560,03/20/2023,2022
Misc Business,N,71087,40500,111587,03/20/2023,2022
Labor,P,0,136000,136000,03/20/2023,2022
Ideology/Single-Issue,Q,355717,299055,654772,03/20/2023,2022
Other,W,189571,1500,191071,03/20/2023,2022
