sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,0,24500,24500,03/20/2023,2022
Communic/Electronics,B,2280,24000,26280,03/20/2023,2022
Construction,C,1000,7500,8500,03/20/2023,2022
Defense,D,0,19000,19000,03/20/2023,2022
Energy/Nat Resource,E,3250,7000,10250,03/20/2023,2022
Finance/Insur/RealEst,F,16900,85000,101900,03/20/2023,2022
Health,H,14990,34500,49490,03/20/2023,2022
Lawyers & Lobbyists,K,43050,16250,59300,03/20/2023,2022
Transportation,M,3900,66000,69900,03/20/2023,2022
Misc Business,N,47555,34500,82055,03/20/2023,2022
Labor,P,0,168166,168166,03/20/2023,2022
Ideology/Single-Issue,Q,37050,38412,75462,03/20/2023,2022
Other,W,4477,1000,5477,03/20/2023,2022
