sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,31950,29307,61257,06/10/2019,2018
Communic/Electronics,B,1680,3500,5180,06/10/2019,2018
Construction,C,43000,6000,49000,06/10/2019,2018
Defense,D,0,3000,3000,06/10/2019,2018
Energy/Nat Resource,E,7700,17500,25200,06/10/2019,2018
Finance/Insur/RealEst,F,39657,27500,67157,06/10/2019,2018
Health,H,20000,2000,22000,06/10/2019,2018
Lawyers & Lobbyists,K,12900,3000,15900,06/10/2019,2018
Transportation,M,3250,7500,10750,06/10/2019,2018
Misc Business,N,41200,9000,50200,06/10/2019,2018
Labor,P,0,1000,1000,06/10/2019,2018
Ideology/Single-Issue,Q,97864,84250,182114,06/10/2019,2018
Other,W,54468,0,54468,06/10/2019,2018
