sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,94002,144680,238682,03/20/2023,2022
Communic/Electronics,B,34700,33500,68200,03/20/2023,2022
Construction,C,111403,39000,150403,03/20/2023,2022
Defense,D,457,12500,12957,03/20/2023,2022
Energy/Nat Resource,E,23200,43000,66200,03/20/2023,2022
Finance/Insur/RealEst,F,122440,81000,203440,03/20/2023,2022
Health,H,43958,23500,67458,03/20/2023,2022
Lawyers & Lobbyists,K,39101,6500,45601,03/20/2023,2022
Transportation,M,21650,35995,57645,03/20/2023,2022
Misc Business,N,70762,62400,133162,03/20/2023,2022
Labor,P,0,2000,2000,03/20/2023,2022
Ideology/Single-Issue,Q,149493,157026,306519,03/20/2023,2022
Other,W,187573,1000,188573,03/20/2023,2022
