sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,431008,319150,750158,06/10/2019,2018
Communic/Electronics,B,232750,216200,448950,06/10/2019,2018
Construction,C,318450,120500,438950,06/10/2019,2018
Defense,D,9050,119000,128050,06/10/2019,2018
Energy/Nat Resource,E,485100,437000,922100,06/10/2019,2018
Finance/Insur/RealEst,F,1450025,817200,2267225,06/10/2019,2018
Health,H,442595,568000,1010595,06/10/2019,2018
Lawyers & Lobbyists,K,507025,60650,567675,06/10/2019,2018
Transportation,M,137699,187400,325099,06/10/2019,2018
Misc Business,N,512489,428158,940647,06/10/2019,2018
Labor,P,15400,44500,59900,06/10/2019,2018
Ideology/Single-Issue,Q,145875,37913,183788,06/10/2019,2018
Other,W,300813,3500,304313,06/10/2019,2018
