sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,17630,15000,32630,06/10/2019,2018
Communic/Electronics,B,114814,112280,227094,06/10/2019,2018
Construction,C,26636,34500,61136,06/10/2019,2018
Defense,D,8836,43500,52336,06/10/2019,2018
Energy/Nat Resource,E,25556,56500,82056,06/10/2019,2018
Finance/Insur/RealEst,F,310922,112500,423422,06/10/2019,2018
Health,H,103776,163500,267276,06/10/2019,2018
Lawyers & Lobbyists,K,280902,40500,321402,06/10/2019,2018
Transportation,M,7389,40374,47763,06/10/2019,2018
Misc Business,N,227519,114500,342019,06/10/2019,2018
Labor,P,2735,186200,188935,06/10/2019,2018
Ideology/Single-Issue,Q,165249,39002,204251,06/10/2019,2018
Other,W,222201,0,222201,06/10/2019,2018
