sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,150538,20500,171038,03/20/2023,2022
Communic/Electronics,B,2269474,128565,2398039,03/20/2023,2022
Construction,C,292204,4500,296704,03/20/2023,2022
Defense,D,70120,52500,122620,03/20/2023,2022
Energy/Nat Resource,E,165256,74700,239956,03/20/2023,2022
Finance/Insur/RealEst,F,3291706,171750,3463456,03/20/2023,2022
Health,H,1464610,283500,1748110,03/20/2023,2022
Lawyers & Lobbyists,K,2554876,84187,2639063,03/20/2023,2022
Transportation,M,123333,104280,227613,03/20/2023,2022
Misc Business,N,1538914,162283,1701197,03/20/2023,2022
Labor,P,24781,317000,341781,03/20/2023,2022
Ideology/Single-Issue,Q,2476504,896117,3372621,03/20/2023,2022
Other,W,6735839,13500,6749339,03/20/2023,2022
