sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,30540,69221,99761,03/20/2023,2022
Communic/Electronics,B,109161,50000,159161,03/20/2023,2022
Construction,C,16675,21000,37675,03/20/2023,2022
Defense,D,4706,0,4706,03/20/2023,2022
Energy/Nat Resource,E,29200,36500,65700,03/20/2023,2022
Finance/Insur/RealEst,F,317769,51000,368769,03/20/2023,2022
Health,H,87269,113500,200769,03/20/2023,2022
Lawyers & Lobbyists,K,371701,31500,403201,03/20/2023,2022
Transportation,M,12490,12000,24490,03/20/2023,2022
Misc Business,N,139971,76500,216471,03/20/2023,2022
Labor,P,4000,204000,208000,03/20/2023,2022
Ideology/Single-Issue,Q,146033,464931,610964,03/20/2023,2022
Other,W,399246,2000,401246,03/20/2023,2022
