sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,9900,20000,29900,06/10/2019,2018
Communic/Electronics,B,48585,171500,220085,06/10/2019,2018
Construction,C,39550,4500,44050,06/10/2019,2018
Defense,D,0,3000,3000,06/10/2019,2018
Energy/Nat Resource,E,0,13500,13500,06/10/2019,2018
Finance/Insur/RealEst,F,190118,179000,369118,06/10/2019,2018
Health,H,18575,33500,52075,06/10/2019,2018
Lawyers & Lobbyists,K,244623,30000,274623,06/10/2019,2018
Transportation,M,21800,61500,83300,06/10/2019,2018
Misc Business,N,68480,68000,136480,06/10/2019,2018
Labor,P,0,221167,221167,06/10/2019,2018
Ideology/Single-Issue,Q,33095,40849,73944,06/10/2019,2018
Other,W,54076,0,54076,06/10/2019,2018
