sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,2700,6000,8700,06/10/2019,2018
Communic/Electronics,B,3700,55500,59200,06/10/2019,2018
Construction,C,10950,7500,18450,06/10/2019,2018
Defense,D,0,17000,17000,06/10/2019,2018
Energy/Nat Resource,E,0,14000,14000,06/10/2019,2018
Finance/Insur/RealEst,F,84600,487600,572200,06/10/2019,2018
Health,H,5250,17000,22250,06/10/2019,2018
Lawyers & Lobbyists,K,38402,16000,54402,06/10/2019,2018
Transportation,M,500,42500,43000,06/10/2019,2018
Misc Business,N,14425,45500,59925,06/10/2019,2018
Labor,P,5000,55000,60000,06/10/2019,2018
Ideology/Single-Issue,Q,11875,11599,23474,06/10/2019,2018
Other,W,11501,3000,14501,06/10/2019,2018
