sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,16850,23500,40350,03/20/2023,2022
Communic/Electronics,B,1250,60000,61250,03/20/2023,2022
Construction,C,47548,27000,74548,03/20/2023,2022
Defense,D,1000,16500,17500,03/20/2023,2022
Energy/Nat Resource,E,13400,86500,99900,03/20/2023,2022
Finance/Insur/RealEst,F,39400,62000,101400,03/20/2023,2022
Health,H,151501,340400,491901,03/20/2023,2022
Lawyers & Lobbyists,K,51950,14000,65950,03/20/2023,2022
Transportation,M,23600,46500,70100,03/20/2023,2022
Misc Business,N,62100,51861,113961,03/20/2023,2022
Labor,P,0,23500,23500,03/20/2023,2022
Ideology/Single-Issue,Q,29900,58973,88873,03/20/2023,2022
Other,W,56410,0,56410,03/20/2023,2022
