sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,39094,41000,80094,03/20/2023,2022
Communic/Electronics,B,33177,81280,114457,03/20/2023,2022
Construction,C,12150,60000,72150,03/20/2023,2022
Defense,D,4957,88500,93457,03/20/2023,2022
Energy/Nat Resource,E,32935,27000,59935,03/20/2023,2022
Finance/Insur/RealEst,F,138321,295000,433321,03/20/2023,2022
Health,H,39490,180900,220390,03/20/2023,2022
Lawyers & Lobbyists,K,86991,31250,118241,03/20/2023,2022
Transportation,M,16095,109000,125095,03/20/2023,2022
Misc Business,N,164512,110000,274512,03/20/2023,2022
Labor,P,390,190500,190890,03/20/2023,2022
Ideology/Single-Issue,Q,135280,46282,181562,03/20/2023,2022
Other,W,265732,0,265732,03/20/2023,2022
