sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,36300,14500,50800,03/20/2023,2022
Communic/Electronics,B,8100,100000,108100,03/20/2023,2022
Construction,C,42600,31000,73600,03/20/2023,2022
Defense,D,0,5000,5000,03/20/2023,2022
Energy/Nat Resource,E,48999,169500,218499,03/20/2023,2022
Finance/Insur/RealEst,F,38475,66000,104475,03/20/2023,2022
Health,H,30764,148500,179264,03/20/2023,2022
Lawyers & Lobbyists,K,39525,10125,49650,03/20/2023,2022
Transportation,M,28750,31500,60250,03/20/2023,2022
Misc Business,N,113875,55450,169325,03/20/2023,2022
Labor,P,0,87500,87500,03/20/2023,2022
Ideology/Single-Issue,Q,43625,95900,139525,03/20/2023,2022
Other,W,101982,0,101982,03/20/2023,2022
