sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,72253,27500,99753,06/10/2019,2018
Communic/Electronics,B,1327798,74000,1401798,06/10/2019,2018
Construction,C,111247,14000,125247,06/10/2019,2018
Defense,D,9324,50000,59324,06/10/2019,2018
Energy/Nat Resource,E,81756,36950,118706,06/10/2019,2018
Finance/Insur/RealEst,F,2265607,261400,2527007,06/10/2019,2018
Health,H,598960,92250,691210,06/10/2019,2018
Lawyers & Lobbyists,K,2596268,62308,2658576,06/10/2019,2018
Transportation,M,45638,30500,76138,06/10/2019,2018
Misc Business,N,1097157,98900,1196057,06/10/2019,2018
Labor,P,7915,145000,152915,06/10/2019,2018
Ideology/Single-Issue,Q,490564,351234,841798,06/10/2019,2018
Other,W,2579494,4500,2583994,06/10/2019,2018
