sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,750,16000,16750,06/10/2019,2018
Communic/Electronics,B,16881,56388,73269,06/10/2019,2018
Construction,C,500,2500,3000,06/10/2019,2018
Defense,D,1475,20000,21475,06/10/2019,2018
Energy/Nat Resource,E,1050,7000,8050,06/10/2019,2018
Finance/Insur/RealEst,F,38828,65000,103828,06/10/2019,2018
Health,H,32741,62500,95241,06/10/2019,2018
Lawyers & Lobbyists,K,37727,14500,52227,06/10/2019,2018
Transportation,M,4250,9000,13250,06/10/2019,2018
Misc Business,N,20975,27000,47975,06/10/2019,2018
Labor,P,2525,81000,83525,06/10/2019,2018
Ideology/Single-Issue,Q,5500,35467,40967,06/10/2019,2018
Other,W,19688,0,19688,06/10/2019,2018
