sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,9700,20500,30200,06/10/2019,2018
Communic/Electronics,B,0,10000,10000,06/10/2019,2018
Construction,C,8600,22500,31100,06/10/2019,2018
Energy/Nat Resource,E,1850,21500,23350,06/10/2019,2018
Finance/Insur/RealEst,F,92850,20000,112850,06/10/2019,2018
Health,H,7700,14500,22200,06/10/2019,2018
Lawyers & Lobbyists,K,15000,3000,18000,06/10/2019,2018
Transportation,M,12800,27999,40799,06/10/2019,2018
Misc Business,N,48700,8500,57200,06/10/2019,2018
Ideology/Single-Issue,Q,2990,10000,12990,06/10/2019,2018
Other,W,85148,0,85148,06/10/2019,2018
