sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,47595,34500,82095,03/20/2023,2022
Communic/Electronics,B,20555,1000,21555,03/20/2023,2022
Construction,C,57718,14500,72218,03/20/2023,2022
Defense,D,5,0,5,03/20/2023,2022
Energy/Nat Resource,E,12900,3500,16400,03/20/2023,2022
Finance/Insur/RealEst,F,246011,171700,417711,03/20/2023,2022
Health,H,90940,18000,108940,03/20/2023,2022
Lawyers & Lobbyists,K,44722,2000,46722,03/20/2023,2022
Transportation,M,21820,14000,35820,03/20/2023,2022
Misc Business,N,84625,16500,101125,03/20/2023,2022
Ideology/Single-Issue,Q,34380,68400,102780,03/20/2023,2022
Other,W,131914,0,131914,03/20/2023,2022
