sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,8525,6000,14525,03/20/2023,2022
Communic/Electronics,B,24301,0,24301,03/20/2023,2022
Construction,C,36849,10500,47349,03/20/2023,2022
Defense,D,4948,0,4948,03/20/2023,2022
Energy/Nat Resource,E,18890,17500,36390,03/20/2023,2022
Finance/Insur/RealEst,F,179551,75500,255051,03/20/2023,2022
Health,H,24875,16500,41375,03/20/2023,2022
Lawyers & Lobbyists,K,40513,15500,56013,03/20/2023,2022
Transportation,M,18225,8000,26225,03/20/2023,2022
Misc Business,N,91250,13475,104725,03/20/2023,2022
Labor,P,0,2000,2000,03/20/2023,2022
Ideology/Single-Issue,Q,326657,322452,649109,03/20/2023,2022
Other,W,134188,0,134188,03/20/2023,2022
