sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,6100,33650,39750,06/10/2019,2018
Communic/Electronics,B,219843,137905,357748,06/10/2019,2018
Construction,C,2513,6700,9213,06/10/2019,2018
Defense,D,0,5500,5500,06/10/2019,2018
Energy/Nat Resource,E,25247,9500,34747,06/10/2019,2018
Finance/Insur/RealEst,F,172203,70250,242453,06/10/2019,2018
Health,H,15512,33000,48512,06/10/2019,2018
Lawyers & Lobbyists,K,219329,29400,248729,06/10/2019,2018
Transportation,M,4101,9456,13557,06/10/2019,2018
Misc Business,N,82109,41000,123109,06/10/2019,2018
Labor,P,1800,64700,66500,06/10/2019,2018
Ideology/Single-Issue,Q,77164,45700,122864,06/10/2019,2018
Other,W,171228,-500,170728,06/10/2019,2018
