sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,7305,10000,17305,06/10/2019,2018
Communic/Electronics,B,33757,66200,99957,06/10/2019,2018
Construction,C,7510,7500,15010,06/10/2019,2018
Defense,D,10,9000,9010,06/10/2019,2018
Energy/Nat Resource,E,510,15500,16010,06/10/2019,2018
Finance/Insur/RealEst,F,113128,62000,175128,06/10/2019,2018
Health,H,35931,292350,328281,06/10/2019,2018
Lawyers & Lobbyists,K,93600,39000,132600,06/10/2019,2018
Transportation,M,1400,19000,20400,06/10/2019,2018
Misc Business,N,45228,55000,100228,06/10/2019,2018
Labor,P,0,89200,89200,06/10/2019,2018
Ideology/Single-Issue,Q,37930,19500,57430,06/10/2019,2018
Other,W,76715,0,76715,06/10/2019,2018
