sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,1000,22000,23000,03/20/2023,2022
Communic/Electronics,B,21017,69000,90017,03/20/2023,2022
Construction,C,19400,20500,39900,03/20/2023,2022
Defense,D,0,5500,5500,03/20/2023,2022
Energy/Nat Resource,E,1250,48500,49750,03/20/2023,2022
Finance/Insur/RealEst,F,135500,294000,429500,03/20/2023,2022
Health,H,31703,159000,190703,03/20/2023,2022
Lawyers & Lobbyists,K,126727,14500,141227,03/20/2023,2022
Transportation,M,16050,43000,59050,03/20/2023,2022
Misc Business,N,63874,69071,132945,03/20/2023,2022
Labor,P,1345,204500,205845,03/20/2023,2022
Ideology/Single-Issue,Q,48716,149712,198428,03/20/2023,2022
Other,W,43491,1000,44491,03/20/2023,2022
