sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,137214,110500,247714,03/20/2023,2022
Communic/Electronics,B,1019710,389400,1409110,03/20/2023,2022
Construction,C,195066,92000,287066,03/20/2023,2022
Defense,D,209542,166400,375942,03/20/2023,2022
Energy/Nat Resource,E,248200,133900,382100,03/20/2023,2022
Finance/Insur/RealEst,F,4180437,1078450,5258887,03/20/2023,2022
Health,H,549751,446100,995851,03/20/2023,2022
Lawyers & Lobbyists,K,2091157,142274,2233431,03/20/2023,2022
Transportation,M,191244,201900,393144,03/20/2023,2022
Misc Business,N,879646,339650,1219296,03/20/2023,2022
Labor,P,9387,139000,148387,03/20/2023,2022
Ideology/Single-Issue,Q,827217,509507,1336724,03/20/2023,2022
Other,W,2556560,4000,2560560,03/20/2023,2022
