sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,14300,3500,17800,03/20/2023,2022
Communic/Electronics,B,6300,27500,33800,03/20/2023,2022
Construction,C,70500,26000,96500,03/20/2023,2022
Defense,D,7800,38500,46300,03/20/2023,2022
Energy/Nat Resource,E,10787,37000,47787,03/20/2023,2022
Finance/Insur/RealEst,F,60000,64500,124500,03/20/2023,2022
Health,H,11700,32000,43700,03/20/2023,2022
Lawyers & Lobbyists,K,44800,13905,58705,03/20/2023,2022
Transportation,M,12050,34500,46550,03/20/2023,2022
Misc Business,N,120550,79051,199601,03/20/2023,2022
Labor,P,0,15500,15500,03/20/2023,2022
Ideology/Single-Issue,Q,40200,65150,105350,03/20/2023,2022
Other,W,84325,0,84325,03/20/2023,2022
