sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,121854,12000,133854,06/10/2019,2018
Communic/Electronics,B,11750,2000,13750,06/10/2019,2018
Construction,C,38900,15000,53900,06/10/2019,2018
Defense,D,1750,500,2250,06/10/2019,2018
Energy/Nat Resource,E,100450,36500,136950,06/10/2019,2018
Finance/Insur/RealEst,F,76550,11000,87550,06/10/2019,2018
Health,H,23957,12500,36457,06/10/2019,2018
Lawyers & Lobbyists,K,17500,0,17500,06/10/2019,2018
Transportation,M,33750,12000,45750,06/10/2019,2018
Misc Business,N,54292,7000,61292,06/10/2019,2018
Ideology/Single-Issue,Q,156421,172522,328943,06/10/2019,2018
Other,W,190285,0,190285,06/10/2019,2018
