sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,74750,134933,209683,03/20/2023,2022
Communic/Electronics,B,3500,41000,44500,03/20/2023,2022
Construction,C,25300,25500,50800,03/20/2023,2022
Defense,D,0,12500,12500,03/20/2023,2022
Energy/Nat Resource,E,77196,167500,244696,03/20/2023,2022
Finance/Insur/RealEst,F,237750,225000,462750,03/20/2023,2022
Health,H,85023,181400,266423,03/20/2023,2022
Lawyers & Lobbyists,K,113162,17000,130162,03/20/2023,2022
Transportation,M,13300,41500,54800,03/20/2023,2022
Misc Business,N,37665,87900,125565,03/20/2023,2022
Labor,P,0,5500,5500,03/20/2023,2022
Ideology/Single-Issue,Q,58911,85236,144147,03/20/2023,2022
Other,W,114305,1500,115805,03/20/2023,2022
