sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,369619,686603,1056222,03/20/2023,2022
Communic/Electronics,B,404596,178900,583496,03/20/2023,2022
Construction,C,91508,64000,155508,03/20/2023,2022
Defense,D,32281,45500,77781,03/20/2023,2022
Energy/Nat Resource,E,155344,211400,366744,03/20/2023,2022
Finance/Insur/RealEst,F,1605087,620829,2225916,03/20/2023,2022
Health,H,777928,556250,1334178,03/20/2023,2022
Lawyers & Lobbyists,K,1134884,158700,1293584,03/20/2023,2022
Transportation,M,135014,95940,230954,03/20/2023,2022
Misc Business,N,873233,369200,1242433,03/20/2023,2022
Labor,P,10909,291000,301909,03/20/2023,2022
Ideology/Single-Issue,Q,1335877,541143,1877020,03/20/2023,2022
Other,W,2574638,32000,2606638,03/20/2023,2022
