sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,264882,134000,398882,03/20/2023,2022
Communic/Electronics,B,2502555,315500,2818055,03/20/2023,2022
Construction,C,599773,124550,724323,03/20/2023,2022
Defense,D,270716,75500,346216,03/20/2023,2022
Energy/Nat Resource,E,559734,198400,758134,03/20/2023,2022
Finance/Insur/RealEst,F,8612437,782700,9395137,03/20/2023,2022
Health,H,2017258,806700,2823958,03/20/2023,2022
Lawyers & Lobbyists,K,3549021,274625,3823646,03/20/2023,2022
Transportation,M,485864,241900,727764,03/20/2023,2022
Misc Business,N,1883532,400833,2284365,03/20/2023,2022
Labor,P,7217,330800,338017,03/20/2023,2022
Ideology/Single-Issue,Q,1683822,364169,2047991,03/20/2023,2022
Other,W,3704832,22800,3727632,03/20/2023,2022
