sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,11200,24500,35700,03/20/2023,2022
Communic/Electronics,B,33510,30500,64010,03/20/2023,2022
Construction,C,5650,22500,28150,03/20/2023,2022
Defense,D,0,8500,8500,03/20/2023,2022
Energy/Nat Resource,E,975,16000,16975,03/20/2023,2022
Finance/Insur/RealEst,F,34250,215500,249750,03/20/2023,2022
Health,H,17054,81750,98804,03/20/2023,2022
Lawyers & Lobbyists,K,59279,36000,95279,03/20/2023,2022
Transportation,M,1000,39500,40500,03/20/2023,2022
Misc Business,N,16987,33000,49987,03/20/2023,2022
Labor,P,925,167500,168425,03/20/2023,2022
Ideology/Single-Issue,Q,8300,82366,90666,03/20/2023,2022
Other,W,60485,1000,61485,03/20/2023,2022
