sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,25139,0,25139,03/20/2023,2022
Communic/Electronics,B,138889,0,138889,03/20/2023,2022
Construction,C,15990,0,15990,03/20/2023,2022
Defense,D,6752,0,6752,03/20/2023,2022
Energy/Nat Resource,E,12130,0,12130,03/20/2023,2022
Finance/Insur/RealEst,F,367921,0,367921,03/20/2023,2022
Health,H,88805,2500,91305,03/20/2023,2022
Lawyers & Lobbyists,K,332938,6250,339188,03/20/2023,2022
Transportation,M,13412,5000,18412,03/20/2023,2022
Misc Business,N,105845,2000,107845,03/20/2023,2022
Labor,P,4900,163000,167900,03/20/2023,2022
Ideology/Single-Issue,Q,187311,277716,465027,03/20/2023,2022
Other,W,570217,0,570217,03/20/2023,2022
