sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,250839,62000,312839,06/10/2019,2018
Communic/Electronics,B,1042337,207900,1250237,06/10/2019,2018
Construction,C,207319,49950,257269,06/10/2019,2018
Defense,D,225008,242485,467493,06/10/2019,2018
Energy/Nat Resource,E,225596,161076,386672,06/10/2019,2018
Finance/Insur/RealEst,F,2869585,442600,3312185,06/10/2019,2018
Health,H,732420,367100,1099520,06/10/2019,2018
Lawyers & Lobbyists,K,3074561,183500,3258061,06/10/2019,2018
Transportation,M,143403,107500,250903,06/10/2019,2018
Misc Business,N,1162563,205057,1367620,06/10/2019,2018
Labor,P,4671,252600,257271,06/10/2019,2018
Ideology/Single-Issue,Q,1176767,470431,1647198,06/10/2019,2018
Other,W,3031513,13000,3044513,06/10/2019,2018
