sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,23878,24000,47878,03/20/2023,2022
Communic/Electronics,B,97276,0,97276,03/20/2023,2022
Construction,C,19943,6000,25943,03/20/2023,2022
Defense,D,17263,0,17263,03/20/2023,2022
Energy/Nat Resource,E,20607,4000,24607,03/20/2023,2022
Finance/Insur/RealEst,F,226985,30500,257485,03/20/2023,2022
Health,H,37156,13000,50156,03/20/2023,2022
Lawyers & Lobbyists,K,228088,18000,246088,03/20/2023,2022
Transportation,M,6890,7000,13890,03/20/2023,2022
Misc Business,N,87660,7000,94660,03/20/2023,2022
Labor,P,461,146500,146961,03/20/2023,2022
Ideology/Single-Issue,Q,98424,99587,198011,03/20/2023,2022
Other,W,567001,0,567001,03/20/2023,2022
