sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,10513,10000,20513,03/20/2023,2022
Communic/Electronics,B,82725,0,82725,03/20/2023,2022
Construction,C,20908,0,20908,03/20/2023,2022
Defense,D,1478,0,1478,03/20/2023,2022
Energy/Nat Resource,E,13164,0,13164,03/20/2023,2022
Finance/Insur/RealEst,F,133858,10000,143858,03/20/2023,2022
Health,H,248127,0,248127,03/20/2023,2022
Lawyers & Lobbyists,K,39452,3500,42952,03/20/2023,2022
Transportation,M,15679,0,15679,03/20/2023,2022
Misc Business,N,91148,0,91148,03/20/2023,2022
Labor,P,2963,63500,66463,03/20/2023,2022
Ideology/Single-Issue,Q,66448,107988,174436,03/20/2023,2022
Other,W,277846,0,277846,03/20/2023,2022
