sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,7251,0,7251,06/10/2019,2018
Communic/Electronics,B,211497,0,211497,06/10/2019,2018
Construction,C,35012,0,35012,06/10/2019,2018
Defense,D,2182,0,2182,06/10/2019,2018
Energy/Nat Resource,E,9753,0,9753,06/10/2019,2018
Finance/Insur/RealEst,F,284204,0,284204,06/10/2019,2018
Health,H,145913,0,145913,06/10/2019,2018
Lawyers & Lobbyists,K,186374,0,186374,06/10/2019,2018
Transportation,M,16470,0,16470,06/10/2019,2018
Misc Business,N,131669,0,131669,06/10/2019,2018
Labor,P,199,42000,42199,06/10/2019,2018
Ideology/Single-Issue,Q,227104,162379,389483,06/10/2019,2018
Other,W,716677,0,716677,06/10/2019,2018
