sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,17091,183922,201013,06/10/2019,2018
Communic/Electronics,B,89486,44864,134350,06/10/2019,2018
Construction,C,28561,62350,90911,06/10/2019,2018
Defense,D,7006,14500,21506,06/10/2019,2018
Energy/Nat Resource,E,26656,83500,110156,06/10/2019,2018
Finance/Insur/RealEst,F,196479,267000,463479,06/10/2019,2018
Health,H,87916,154000,241916,06/10/2019,2018
Lawyers & Lobbyists,K,312743,23562,336305,06/10/2019,2018
Transportation,M,27756,142000,169756,06/10/2019,2018
Misc Business,N,101371,102424,203795,06/10/2019,2018
Labor,P,5306,310000,315306,06/10/2019,2018
Ideology/Single-Issue,Q,268142,242945,511087,06/10/2019,2018
Other,W,423859,1000,424859,06/10/2019,2018
