sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,9890,44500,54390,06/10/2019,2018
Communic/Electronics,B,41924,42069,83993,06/10/2019,2018
Construction,C,12013,22500,34513,06/10/2019,2018
Defense,D,6675,44500,51175,06/10/2019,2018
Energy/Nat Resource,E,2606,24500,27106,06/10/2019,2018
Finance/Insur/RealEst,F,87015,580500,667515,06/10/2019,2018
Health,H,17382,39500,56882,06/10/2019,2018
Lawyers & Lobbyists,K,81317,26500,107817,06/10/2019,2018
Transportation,M,10300,15500,25800,06/10/2019,2018
Misc Business,N,25095,64000,89095,06/10/2019,2018
Labor,P,250,138000,138250,06/10/2019,2018
Ideology/Single-Issue,Q,33135,82000,115135,06/10/2019,2018
Other,W,96748,0,96748,06/10/2019,2018
