sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,8300,41000,49300,06/10/2019,2018
Communic/Electronics,B,11800,13000,24800,06/10/2019,2018
Construction,C,20650,18000,38650,06/10/2019,2018
Defense,D,0,45000,45000,06/10/2019,2018
Energy/Nat Resource,E,5450,21000,26450,06/10/2019,2018
Finance/Insur/RealEst,F,33300,94500,127800,06/10/2019,2018
Health,H,55100,15000,70100,06/10/2019,2018
Lawyers & Lobbyists,K,27650,12000,39650,06/10/2019,2018
Transportation,M,2000,24000,26000,06/10/2019,2018
Misc Business,N,19400,16000,35400,06/10/2019,2018
Labor,P,0,21000,21000,06/10/2019,2018
Ideology/Single-Issue,Q,8100,56650,64750,06/10/2019,2018
Other,W,31630,0,31630,06/10/2019,2018
