sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,8663,61750,70413,03/20/2023,2022
Communic/Electronics,B,79252,20000,99252,03/20/2023,2022
Construction,C,16016,0,16016,03/20/2023,2022
Defense,D,350,8000,8350,03/20/2023,2022
Energy/Nat Resource,E,2250,0,2250,03/20/2023,2022
Finance/Insur/RealEst,F,199443,63500,262943,03/20/2023,2022
Health,H,45896,20550,66446,03/20/2023,2022
Lawyers & Lobbyists,K,61086,15500,76586,03/20/2023,2022
Transportation,M,549,12000,12549,03/20/2023,2022
Misc Business,N,70889,34000,104889,03/20/2023,2022
Labor,P,750,177500,178250,03/20/2023,2022
Ideology/Single-Issue,Q,297084,546751,843835,03/20/2023,2022
Other,W,369519,5500,375019,03/20/2023,2022
