sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,22000,91892,113892,06/10/2019,2018
Communic/Electronics,B,84585,167900,252485,06/10/2019,2018
Construction,C,15775,47000,62775,06/10/2019,2018
Defense,D,0,25500,25500,06/10/2019,2018
Energy/Nat Resource,E,66965,309000,375965,06/10/2019,2018
Finance/Insur/RealEst,F,142850,197700,340550,06/10/2019,2018
Health,H,55200,338656,393856,06/10/2019,2018
Lawyers & Lobbyists,K,113553,40250,153803,06/10/2019,2018
Transportation,M,12850,114500,127350,06/10/2019,2018
Misc Business,N,192225,161500,353725,06/10/2019,2018
Labor,P,0,81500,81500,06/10/2019,2018
Ideology/Single-Issue,Q,34913,345851,380764,06/10/2019,2018
Other,W,186149,2750,188899,06/10/2019,2018
