sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,3000,1000,4000,03/20/2023,2022
Communic/Electronics,B,4410,2000,6410,03/20/2023,2022
Construction,C,8400,33400,41800,03/20/2023,2022
Energy/Nat Resource,E,1000,0,1000,03/20/2023,2022
Finance/Insur/RealEst,F,30500,65000,95500,03/20/2023,2022
Health,H,17127,33000,50127,03/20/2023,2022
Lawyers & Lobbyists,K,47600,10500,58100,03/20/2023,2022
Transportation,M,0,1000,1000,03/20/2023,2022
Misc Business,N,39900,52000,91900,03/20/2023,2022
Labor,P,500,48000,48500,03/20/2023,2022
Ideology/Single-Issue,Q,11668,16012,27680,03/20/2023,2022
Other,W,66456,1000,67456,03/20/2023,2022
