sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Communic/Electronics,B,503,14000,14503,06/10/2019,2018
Construction,C,5405,12500,17905,06/10/2019,2018
Defense,D,0,14000,14000,06/10/2019,2018
Energy/Nat Resource,E,0,9000,9000,06/10/2019,2018
Finance/Insur/RealEst,F,54304,454100,508404,06/10/2019,2018
Health,H,7851,26500,34351,06/10/2019,2018
Lawyers & Lobbyists,K,20809,20750,41559,06/10/2019,2018
Transportation,M,0,17000,17000,06/10/2019,2018
Misc Business,N,63090,21500,84590,06/10/2019,2018
Labor,P,680,142832,143512,06/10/2019,2018
Ideology/Single-Issue,Q,12630,25750,38380,06/10/2019,2018
Other,W,43299,0,43299,06/10/2019,2018
