sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,957,15115,16072,03/20/2023,2022
Communic/Electronics,B,3036,30000,33036,03/20/2023,2022
Construction,C,2578,14500,17078,03/20/2023,2022
Defense,D,100,2000,2100,03/20/2023,2022
Energy/Nat Resource,E,32600,64250,96850,03/20/2023,2022
Finance/Insur/RealEst,F,58035,43000,101035,03/20/2023,2022
Health,H,136495,335600,472095,03/20/2023,2022
Lawyers & Lobbyists,K,44708,13500,58208,03/20/2023,2022
Transportation,M,16301,44900,61201,03/20/2023,2022
Misc Business,N,16706,19000,35706,03/20/2023,2022
Labor,P,0,11000,11000,03/20/2023,2022
Ideology/Single-Issue,Q,17409,92334,109743,03/20/2023,2022
Other,W,81260,1000,82260,03/20/2023,2022
