sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,57397,34500,91897,06/10/2019,2018
Communic/Electronics,B,281696,398500,680196,06/10/2019,2018
Construction,C,350901,47250,398151,06/10/2019,2018
Defense,D,75365,109500,184865,06/10/2019,2018
Energy/Nat Resource,E,148502,114000,262502,06/10/2019,2018
Finance/Insur/RealEst,F,1383527,309800,1693327,06/10/2019,2018
Health,H,200785,116000,316785,06/10/2019,2018
Lawyers & Lobbyists,K,1294467,159649,1454116,06/10/2019,2018
Transportation,M,274418,357927,632345,06/10/2019,2018
Misc Business,N,556875,277977,834852,06/10/2019,2018
Labor,P,3987,518725,522712,06/10/2019,2018
Ideology/Single-Issue,Q,586055,645860,1231915,06/10/2019,2018
Other,W,681786,1000,682786,06/10/2019,2018
