sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,50161,77500,127661,03/20/2023,2022
Communic/Electronics,B,0,10000,10000,03/20/2023,2022
Construction,C,80600,28500,109100,03/20/2023,2022
Defense,D,0,8000,8000,03/20/2023,2022
Energy/Nat Resource,E,4500,17500,22000,03/20/2023,2022
Finance/Insur/RealEst,F,47950,48500,96450,03/20/2023,2022
Health,H,50251,9500,59751,03/20/2023,2022
Lawyers & Lobbyists,K,9775,2000,11775,03/20/2023,2022
Transportation,M,18000,28000,46000,03/20/2023,2022
Misc Business,N,34645,31500,66145,03/20/2023,2022
Labor,P,0,4000,4000,03/20/2023,2022
Ideology/Single-Issue,Q,14775,56000,70775,03/20/2023,2022
Other,W,117363,1000,118363,03/20/2023,2022
