sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,92940,78000,170940,06/10/2019,2018
Communic/Electronics,B,28550,107500,136050,06/10/2019,2018
Construction,C,113460,149750,263210,06/10/2019,2018
Defense,D,40000,258449,298449,06/10/2019,2018
Energy/Nat Resource,E,214725,472439,687164,06/10/2019,2018
Finance/Insur/RealEst,F,252478,161350,413828,06/10/2019,2018
Health,H,82103,55250,137353,06/10/2019,2018
Lawyers & Lobbyists,K,201646,65375,267021,06/10/2019,2018
Transportation,M,63325,289750,353075,06/10/2019,2018
Misc Business,N,140969,160976,301945,06/10/2019,2018
Labor,P,0,43000,43000,06/10/2019,2018
Ideology/Single-Issue,Q,51125,331739,382864,06/10/2019,2018
Other,W,263975,1000,264975,06/10/2019,2018
