sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,4510,16150,20660,06/10/2019,2018
Communic/Electronics,B,65357,32800,98157,06/10/2019,2018
Construction,C,23121,6000,29121,06/10/2019,2018
Defense,D,1168,6000,7168,06/10/2019,2018
Energy/Nat Resource,E,1075,17500,18575,06/10/2019,2018
Finance/Insur/RealEst,F,126840,38500,165340,06/10/2019,2018
Health,H,27371,35500,62871,06/10/2019,2018
Lawyers & Lobbyists,K,254122,19500,273622,06/10/2019,2018
Transportation,M,1543,31500,33043,06/10/2019,2018
Misc Business,N,71187,41383,112570,06/10/2019,2018
Labor,P,174,194000,194174,06/10/2019,2018
Ideology/Single-Issue,Q,104132,107650,211782,06/10/2019,2018
Other,W,85424,0,85424,06/10/2019,2018
