sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,13620,40000,53620,03/20/2023,2022
Communic/Electronics,B,45915,79000,124915,03/20/2023,2022
Construction,C,10377,3500,13877,03/20/2023,2022
Defense,D,50,5500,5550,03/20/2023,2022
Energy/Nat Resource,E,13850,106000,119850,03/20/2023,2022
Finance/Insur/RealEst,F,50668,65500,116168,03/20/2023,2022
Health,H,21901,131400,153301,03/20/2023,2022
Lawyers & Lobbyists,K,90093,33500,123593,03/20/2023,2022
Transportation,M,16350,75500,91850,03/20/2023,2022
Misc Business,N,59421,62500,121921,03/20/2023,2022
Labor,P,0,170000,170000,03/20/2023,2022
Ideology/Single-Issue,Q,21650,44012,65662,03/20/2023,2022
Other,W,161764,3500,165264,03/20/2023,2022
