sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,43460,37000,80460,03/20/2023,2022
Communic/Electronics,B,7350,43500,50850,03/20/2023,2022
Construction,C,36024,45500,81524,03/20/2023,2022
Defense,D,-5800,4000,-1800,03/20/2023,2022
Energy/Nat Resource,E,11960,66000,77960,03/20/2023,2022
Finance/Insur/RealEst,F,306797,998900,1305697,03/20/2023,2022
Health,H,33922,10000,43922,03/20/2023,2022
Lawyers & Lobbyists,K,106071,16114,122185,03/20/2023,2022
Transportation,M,32766,38200,70966,03/20/2023,2022
Misc Business,N,140568,60508,201076,03/20/2023,2022
Labor,P,0,1000,1000,03/20/2023,2022
Ideology/Single-Issue,Q,60087,342986,403073,03/20/2023,2022
Other,W,211743,0,211743,03/20/2023,2022
