sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,45517,46750,92267,06/10/2019,2018
Communic/Electronics,B,10800,25500,36300,06/10/2019,2018
Construction,C,12400,20000,32400,06/10/2019,2018
Defense,D,7300,5000,12300,06/10/2019,2018
Energy/Nat Resource,E,22200,33500,55700,06/10/2019,2018
Finance/Insur/RealEst,F,186524,436805,623329,06/10/2019,2018
Health,H,31900,8500,40400,06/10/2019,2018
Lawyers & Lobbyists,K,46692,11100,57792,06/10/2019,2018
Transportation,M,40300,28500,68800,06/10/2019,2018
Misc Business,N,126075,47499,173574,06/10/2019,2018
Labor,P,0,5000,5000,06/10/2019,2018
Ideology/Single-Issue,Q,232549,250656,483205,06/10/2019,2018
Other,W,175700,0,175700,06/10/2019,2018
